	title	category
6135	Primeira música do One Direction sem Zayn Malik bate recorde no Spotify	technology
6136	Sri Lanka quer ser primeiro país com conexão à internet via balões do Google	technology
6137	Surto de dengue e zika impulsiona apps que ajudam a evitar as doenças	technology
6138	Usuárias são banidas do Tinder por fazer campanha para Bernie Sanders	technology
6139	Veja o trailer de 'Angry Birds 2', lançado nesta quinta-feira	technology
6140	Mark Zuckerberg vai dar nome a hospital nos EUA após doar US$ 75 mi	technology
6141	Facebook vai lançar recurso para facilitar compra e venda em grupos	technology
6142	Spotify chega a US$ 8,5 bi em valor de mercado após rodada de investimentos	technology
6143	WhatsApp lança versão para computador para usuários de iPhone	technology
6144	Alphabet tem lucro e receita acima do esperado no terceiro trimestre	technology
6145	Dividir a conta do Netflix é sinal de relacionamento sério, diz pesquisa	technology
6146	Cabo submarino de 10,8 mil km levará sinal de internet de SP a NY	technology
6147	Na Campus Party, garoto de 13 anos mostra impressora barata para cegos	technology
6148	Aplicativo leva artista a dirigir uma hora para dar recado a desconhecido	technology
6149	Twitter passa a usar corações em vez de estrelas para curtir mensagens	technology
6150	WhatsApp libera compartilhamento de fotos e vídeos que somem em 24 horas	technology
6151	Tecnologia é principal fonte de gastos do jovem brasileiro, diz pesquisa	technology
6152	Facebook terá anúncios nos vídeos e pagará os criadores do conteúdo	technology
6153	Balanço financeiro do Twitter vaza, ações caem e Bolsa se desculpa	technology
6154	Com o Galaxy S6, Samsung tenta esquecer 2014; celular chega em abril	technology
6155	Contra fotos e gravações, artistas aderem a bolsa que 'tranca' celulares	technology
6156	Windows 10 terá atualização grátis até para versão pirata	technology
6157	Amazon quer 'espionar' casa de cliente com drones para oferecer publicidade	technology
6158	Microsoft anuncia novo celular com a marca Nokia	technology
6159	Apple conspirou para determinar preços de e-book, diz tribunal	technology
6160	Por que os Sims precisam morrer	technology
6161	Mercedes une forças com Bosch para desenvolver carros autônomos	technology
6162	Apple Watch será vendido em lojas Best Buy a partir de agosto nos EUA	technology
6163	Alunos usam aplicativo para xingar quem está nas proximidades	technology
6164	Fabricante americana desafia japonesa para um duelo de robôs gigantes	technology
6165	Brasil cai para 89º em ranking de velocidade de conexão à internet	technology
6166	Por que o iPhone morre de frio?	technology
6167	Livre-se do seu laptop, mas só se estiver disposto a sofrer um pouco	technology
6168	Redes sociais podem ser tão perigosas quanto 'Tudo Sobre Todos', diz perito	technology
6169	Facebook provoca erros em aplicativo para testar lealdade dos usuários	technology
6170	Apple é primeira empresa dos EUA a valer mais do que US$ 700 bilhões	technology
6171	Tecnologia pode criar elite de super-humanos e massa de 'inúteis', diz autor de best-seller	technology
6172	'Como enganei os hackers que aplicaram golpe nos meus pais'	technology
6173	Lenovo lança Moto G5 'bombado' para competir com mercado premium	technology
6174	Novidade do Twitter traz mensagens diretas disponíveis para todo usuário	technology
6175	PayPal tenta fazer frente a rivais na briga por pagamentos no 'mundo real'	technology
6176	Como gerenciar melhor o que aparece no seu Facebook	technology
6177	Convites sugerem lançamento do iPhone 7 no dia 7 de setembro	technology
6178	Facebook começa a testar rede social voltada para empresas	technology
6179	Obama bate recorde ao conquistar 1 milhão de seguidores no Twitter em 5h	technology
6180	Android para carros deve chegar ao Brasil no segundo semestre, diz Google	technology
6181	Gamers fazem campo de treinamento para levar troféu de e-sport	technology
6182	Fraude on-line se aproveita de novo recurso de ligações do WhatsApp	technology
6183	Android envia mensagem no WhatsApp só com uso da voz	technology
6184	'Facebook da maconha' quer entrar em Wall Street	technology
6185	Após coletar US$ 12 mi, relógio inteligente ganha versão de aço	technology
6186	Tribunal austríaco determina que Facebook remova postagens de ódio	technology
6187	Japonês 'pai' do jogo Pac-Man morre aos 91 anos	technology
6188	Site pornô irrita queijeiros ao se comparar com 'parmigiano reggiano'	technology
6189	Empresas prometem curar vício de pessoas em celular	technology
6190	Previsão de lucro da Samsung sugere erro estratégico no celular Galaxy S6	technology
6191	Criadora de Pokémon Go quer lançar game em 200 mercados em breve	technology
6192	Uber investiga rival Lyft por vazamento de dados nos EUA	technology
6193	Projeto promete criar cabo 'coringa', que carrega celular e transfere dados	technology
6194	Multinacionais e empreendedorismo fazem Finlândia superar crise da Nokia	technology
6195	Sony pode deixar negócios de TVs e celulares para elevar lucro	technology
6196	Superados por telas menores, computadores querem voltar a brilhar	technology
6197	Confira o que mudou 10 anos após lançamento do primeiro iPhone	technology
6198	Vale do Silício vive expectativa para lançamento do Apple Watch hoje	technology
6199	Novidades da Apple são bem recebidas, mas ações da empresa caem	technology
6200	Netflix reforça bloqueio a conteúdo não disponível em cada país	technology
6201	Donos de versões piratas terão que pagar para baixar o Windows 10	technology
6202	Serviço de streaming da Apple, Music chega a 6,5 milhões de assinantes	technology
6203	Descoberta pode duplicar capacidade da fibra óptica	technology
6204	Uber está sendo 'cínico e arrogante', diz ministro francês sobre protestos	technology
6205	Supercomputador do Google vence torneio de Go contra campeão mundial	technology
6206	Videogame Xbox One, da Microsoft, será compatível com jogos antigos	technology
6207	Uber investirá US$ 1 bilhão na Índia para expandir serviços	technology
6208	Lucro da Microsoft cai com fraca demanda pelo Windows	technology
6209	Microsoft é acusada de discriminar mulheres em salários e promoções	technology
6210	Em um ano na Microsoft, executivo mudou jeito como a gigante vê a web	technology
6211	Segurança x liberdade de expressão: o debate sobre bloqueios de WhatsApp	technology
6212	Samsung oferece 'test drive' de celular para donos de iPhone nos EUA	technology
6213	Com lançamentos, Google tenta frear avanço de rivais e 'cercar usuário'	technology
6214	Game de corrida 'Forza 6' se destaca nas disputas sob chuva	technology
6215	Brasileirão tem torneio de videogame no 'PES 2017'; saiba como participar	technology
6216	Sony apresenta TV 4K mais fina que smartphone e novas câmeras	technology
6217	Foxconn reduzirá força de trabalho por expansão de vendas estagnada	technology
6218	Google Maps tenta evitar associação entre boate Bataclan e Estado Islâmico	technology
6219	Sony mostra novas versões de 'Final Fantasy', 'Street Fighter' e 'Shenmue'	technology
6220	Apps são principal arma na batalha entre Google e Apple	technology
6221	Facebook não se tornará empresa de mídia, diz Zuckerberg	technology
6222	'Queremos pagar', diz Google sobre processo de direitos autorais no Brasil	technology
6223	"França multa Google em 100 mil euros por lei do ""direito de ser esquecido"""	technology
6224	Facebook lança aplicativo que dá acesso gratuito à internet na Colômbia	technology
6225	Jogo em que você se perde no Street View é o melhor jeito de procrastinar	technology
6226	Ações da Nintendo despencam após empresa exibir novo videogame	technology
6227	Waze lança recurso que ajuda a evitar multas por excesso de velocidade	technology
6228	Motorola e Microsoft mantêm apostas nos celulares 'modestos'	technology
6229	Nas mensagens, GIFs valem pelo menos mil palavras	technology
6230	Veja 10 opções de apps para substituir WhatsApp quando estiver fora do ar	technology
6231	Facebook diz que problema interno provocou interrupção do serviço	technology
6232	Há 50 anos, TV em preto e branco era grande destaque em feira de tecnologia	technology
6233	Empresa de presidente do Twitter, Square vai entrar na Bolsa	technology
6234	Internet pode ter consequências permanentes, diz Rosana Hermann	technology
6235	Futuro da indústria automobilística está sendo testado em lugar secreto	technology
6236	Serviço de música de Jay Z oferecerá séries exclusivas de televisão	technology
6237	Xiaomi se apresenta aos EUA, mas não entra no mercado de celulares	technology
6238	Conferência trata de assédio on-line às mulheres no mundo dos videogames	technology
6239	Novo celular da LG permite incluir peças para melhorar fotos e áudio	technology
6240	Steve Jobs é retratado como brilhante, mas brutal em novo documentário	technology
6241	Google mostrará sites em versão 'light' para usuários de Android no Brasil	technology
6242	Apple Music registra 11 milhões de assinantes no primeiro mês do serviço	technology
6243	"Desenvolvedora de ""Angry Birds"" prevê demissões e queda no lucro"	technology
6244	Em carta a Dilma, entidades criticam acordo com Facebook	technology
6245	Bolha no mercado de tecnologia é boa para jovens, diz autor de 'Moneyball'	technology
6246	Intel compra empresa alemã especializada em 'internet das coisas'	technology
6247	Uber cede no Canadá e pede autorização para operar com táxis	technology
6248	Confira 4 maneiras de proteger a segurança de suas informações on-line	technology
6249	Novo iOS 9 alcança mais de 50% dos aparelhos Apple em apenas três dias	technology
6250	Erramos: Por que o lucro recorde é um problema para a Apple?	technology
6251	Samsung Galaxy S8 chega ao Brasil em maio com preço a partir de R$ 3.999	technology
6252	Facebook pede data para fim do Flash; Mozilla bloqueia sistema	technology
6253	#hashtag: 'Calculadora de Sonhos' da Sabesp vira piada na internet	technology
6254	Primeiros compradores de celular da Xiaomi comparam aparelho a iPhone	technology
6255	A queda abrupta do Tumblr, a rede social na qual o Yahoo apostou	technology
6256	Em 2020 haverá mais gente com celular do que com eletricidade e água, diz estudo	technology
6257	Google faz parceria com montadoras para lançar carro autônomo	technology
6258	Corrida por mão de obra faz Apple e outras gigantes oferecerem curso universitário	technology
6259	Pequenas empresas desafiam sistema de buscas do Google nos celulares	technology
6260	"Versão de ""Final Fantasy 7"" é lançada para aparelhos da Apple"	technology
6261	'Trauma' faz visitantes se armarem contra o calor na Campus Party	technology
6262	Pandora, rádio virtual, derrota gravadoras em processo nos EUA	technology
6263	Chineses compram 60% do Grindr, app de paquera gay que vale US$ 155 mi	technology
6264	Empresa lança caixa de som sem fio e sem Bluetooth; veja outros produtos	technology
6265	Smartphone da Xiaomi tem bom custo-benefício, mas com defeitos	technology
6266	Ações da TomTom disparam após Apple renovar acordo sobre mapas	technology
6267	Vendas de smartphones caem 13% no 2º trimestre no Brasil, diz IDC	technology
6268	História do Google Glass tem traição amorosa e erros de estratégia	technology
6269	Para indústria, realidade virtual vai revolucionar a pornografia	technology
6270	Xiaomi, a 'Apple chinesa', chega oficialmente ao Brasil neste mês	technology
6271	'Pai do Orkut' cria nova rede e quer reconquistar internautas brasileiros	technology
6272	Antena de wi-fi e geladeira 'hi-tech' são saídas para falhas da Campus Party	technology
6273	Criador do Megaupload quer audiência de extradição transmitida ao vivo	technology
6274	Antivírus não seguem ritmo das pragas virtuais e têm até morte anunciada	technology
6275	Alta do Facebook faz investidores apostarem em mais ganhos	technology
6276	Por risco de superaquecimento, Apple faz recall de caixas de som da Beats	technology
6277	Anistia acusa Apple, Samsung e Sony de conivência com trabalho infantil	technology
6278	"Nintendo lança game em que jogador pode construir fases de ""Super Mario"""	technology
6279	Twitter vai demitir 8% de seus funcionários	technology
6280	Brasil será sede latino-americana do Twitter; rede cresce 25% no país	technology
6281	Com apps substituindo ligações, chips pré-pagos perdem espaço na telefonia	technology
6282	BlackBerry comprará rival Good Technology por US$ 425 mi	technology
6283	Facebook se inspira no Snapchat e traz Stories para a linha do tempo do app	technology
6284	Snapchat triplica audiência de vídeos e se aproxima do Facebook	technology
6285	Blog de Tec: Gamer recria abertura e cidade de 'Simpsons' no game 'Minecraft'	technology
6286	Contra o vício, tragam os telefones burros de volta	technology
6287	Samsung fecha com bancos para lançar pagamento por celular no Brasil	technology
6288	Nos EUA, Amazon começa a entregar bebidas alcoólicas	technology
6289	De nudes a rejeição ao ibope, criadores indicam como ser relevante na rede	technology
6290	Google dará bolsas de mestrado e doutorado em computação no Brasil	technology
6291	Senador apresenta projeto de lei que regulamenta aplicativo Uber no Brasil	technology
6292	Homens que postam muitas 'selfies' podem ter sinais de psicopatia, diz estudo	technology
6293	Canais de drag queens no YouTube vão além de tutoriais de maquiagem	technology
6294	Dona do antivírus Avast compra rival holandesa AVG por US$ 1,3 bilhão	technology
6295	Xiaomi pode seguir linha da Samsung e lançar celular com tela curvada	technology
6296	Rede social pode ser nova fronteira para pagamentos	technology
6297	Impostos são responsáveis pelo alto preço do controle Elite, diz Microsoft	technology
6298	Amazon apresenta nova versão do Kindle no Brasil por R$ 479	technology
6299	Internet terá 100 bilhões de dispositivos em 2020, diz consultoria	technology
6300	Tecnologia 'retrô' vira relíquia e é vendida por milhares de dólares na internet	technology
6301	HoloLens não faz holografias, diz especialista	technology
6302	Cientistas usarão smartphones para investigar queda no número de focas	technology
6303	Twitter melhora exibição de GIFs e tira limite de espaço em mensagens	technology
6304	Blog de Tec: Vovô de 89 anos ganha perfil falso no Tinder e vai a encontros; veja vídeo	technology
6305	Twitter lança Periscope, app para transmitir vídeos ao vivo na web	technology
6306	App cria clone para aplacar solidão e perpetuar existência de seus usuários	technology
6307	Moovit diz ter se tornado maior app de transporte público do mundo	technology
6308	Pitty faz show para lançar 'Mortal Kombat X', game que tem sua voz	technology
6309	'Youtuber milionário' atrai multidão de adolescentes em feira de games	technology
6310	O que empresas de internet devem entender sobre a América Latina	technology
6311	Empresas registram #hashtags para proteger marca e fazer marketing	technology
6312	Com café aberto ao público, campus do Google em SP abriga start-ups de graça	technology
6313	Duas semanas após a Apple, Microsoft inaugura sua primeira loja em SP	technology
6314	Por 'neutralidade da rede', EUA devem propor internet como utilidade pública	technology
6315	Twitter deve fazer demissões e parar plano de aumentar sede	technology
6316	Justiça manda Facebook remover perfis falsos de empresa brasileira	technology
6317	Amazon vai abrir primeira loja física; livraria nos EUA deve ter 5 mil títulos	technology
6318	Mesmo bloqueado na China, Twitter busca anunciantes do país	technology
6319	Blog de Tec: Apperitivo: MEC leva informações sobre o Sisu para celulares	technology
6320	Compra de start-up pode ser difícil para funcionários, diz especialista	technology
6321	YouTube passará a aceitar vídeos em 360 graus 'nas próximas semanas'	technology
6322	Jovens dos EUA acham o Facebook a rede social menos 'cool'	technology
6323	Criador do Facebook, Mark Zuckerberg anuncia que será pai de uma menina	technology
6324	Samsung lança nova edição do Note 7 na Coreia do Sul, 30% mais barata	technology
6325	Juiz do Piauí determina suspensão do WhatsApp no Brasil	technology
6326	Depois dos EUA, Facebook lança recurso de vídeos ao vivo no Brasil	technology
6327	Chefe da Apple vai doar fortuna, avaliada em US$ 785 mi, para caridade	technology
6328	Game da série 'Battlefield' tem menos sangue e mais estratégia	technology
6329	Android permitirá uso de dois aplicativos ao mesmo tempo	technology
6330	'Smartphone mais barato do mundo' é lançado na Índia	technology
6331	Starbucks lança aplicativo de pagamento no Brasil	technology
6332	Ferramenta mostra quais dados pessoais do usuário o Google publica	technology
6333	Novo videogame de Godzilla evita referências nucleares	technology
6334	Primeiro jogo da Nintendo para celulares, 'Miitomo' lança em março	technology
6335	Site diz que selfies já mataram mais que tubarões em 2015	technology
6336	Google acusa Uber de usar tecnologia roubada em carros autônomos	technology
6337	Google lançará PC com o tamanho de um pendrive por US$ 100	technology
6338	IBM quer adotar tecnologia do bitcoin para as principais moedas	technology
6339	Site que faz segurança do Uber vazou dados sensíveis de empresas por meses	technology
6340	Saiba como configurar o seu celular para não ser localizado	technology
6341	É possível hackear celulares com ondas sonoras, mostra estudo	technology
6342	Google Maps passa a mostrar rotas de bicicleta em BH, Curitiba, Rio e SP	technology
6343	iPad do Papa Francisco será leiloado por ao menos US$ 20 mil	technology
6344	Usuários de celular são contra regulamentar o WhatsApp, diz estudo	technology
6345	Crescem compras de brasileiros em sites internacionais	technology
6346	Brasileiros trocam downloads de música por serviços de assinatura	technology
6347	Fórum trabalhista de SP usa WhatsApp para conciliação em processos	technology
6348	Cientista faz 'bullying' em robô para demonstrar sua resistência	technology
6349	Governo dos Estados Unidos deve exigir registro de drones	technology
6350	Anonymous não tem muito a comemorar depois de um ano combatendo EI	technology
6351	Brasileiros desenvolvem aparelho para examinar retina com smartphone	technology
6352	Apple deve apresentar novos iPhones e iPad com tela maior nesta quarta	technology
6353	Google tentou barrar o projeto, diz criador de 'cópia aberta' do Android	technology
6354	Servidores do Google começam a funcionar em Cuba	technology
6355	Galaxy S6 é elegante e rápido, mas tem interface complicada; veja teste	technology
6356	Transar com alguém na realidade virtual é traição?	technology
6357	App de paquera que mostra 'com quem você cruzou' cresce 110% em um mês	technology
6358	Em Barcelona, Femen protesta contra Mark Zuckerberg	technology
6359	Sensor que se conecta ao smartphone ensina como cuidar da saúde da pele	technology
6360	Tinder vai proibir menores de 18 anos no aplicativo na próxima semana	technology
6361	Após sair do ar, site de downloads Kickass Torrents volta com novo domínio	technology
6362	Blog de Tec: Apperitivo: VaporChat permite excluir mensagens do celular do receptor	technology
6363	Sharp sairá do mercado de TVs nas Américas após forte prejuízo no 1º tri	technology
6364	iPhones têm 2º trimestre de recorde, e receita da Apple cresce 27%	technology
6365	PayPal deve pagar US$ 25 milhões por problemas com produto de crédito	technology
6366	iPhone continua a quebrar regras no setor de tecnologia	technology
6367	Tecnologia de tradução começa a cumprir promessas	technology
6368	LinkedIn não chega a acordo com Rússia para restaurar acesso ao site	technology
6369	Veja o contador de seguidores de redes sociais e outras compras tecnológicas	technology
6370	'Bug' faz iPhone travar ao receber determinada mensagem em árabe	technology
6371	Dona do Google passa a Apple como empresa mais valiosa	technology
6372	Veja detalhes vazados na internet sobre o novo Moto G	technology
6373	China investe para aumentar velocidade e reduzir preços de internet	technology
6374	Netflix começa expansão para Ásia com lançamento no mercado japonês	technology
6375	Samsung será sócia do Alibaba em pagamentos móveis na China	technology
6376	Política de privacidade do WhatsApp é considerada ruim por relatório de ONG	technology
6377	Camisa 'inteligente' mede batimentos cardíacos durante exercício	technology
6378	WhatsApp testa sistema que liga empresas diretamente a usuários	technology
6379	Microsoft faz 40 anos em meio a demissões e novas apostas	technology
6380	Marido de superexecutiva do Facebook era exemplo de defesa das mulheres	technology
6381	Criminosos usam iPhone por causa da criptografia, dizem policiais dos EUA	technology
6382	Vendas da Amazon crescem em trimestre de festas de fim de ano, ações sobem	technology
6383	Heinz se desculpa por levar consumidor para site pornô	technology
6384	Apple pode lançar seu próprio carro em 2020, diz agência	technology
6385	Sony melhora câmera lenta para ganhar vantagem nos smartphones	technology
6386	Carro sem motorista do Google se envolve em acidente com feridos	technology
6387	Fãs de games conseguem R$ 25 mil para salvar fliperama de Londres	technology
6388	Alemanha lança app para ajudar refugiados a se integrar ao país	technology
6389	Como fica sua timeline com mudança anunciada pelo Facebook	technology
6390	Protótipo de mesa inteligente identifica objetos e se conecta à TV	technology
6391	Irmã de Zuckerberg usa 'regra da avó' para saber o que postar na internet	technology
6392	EUA iniciarão debate sobre neutralidade de rede nesta semana	technology
6393	União Europeia deve testar bancos contra ciberataques, diz autoridade	technology
6394	'Brasil é diferente', diz executivo da Samsung sobre competição com Apple	technology
6395	Relógio da Apple será lançado em abril	technology
6396	Como o Facebook conseguiu triplicar seus lucros em um ano?	technology
6397	Aparelhos de realidade virtual motivam receios reais	technology
6398	Universidade nos EUA utiliza LinkedIn para seguir carreira de ex-alunos	technology
6399	Twitter troca algoritmos por humanos para filtrar conteúdo e tentar alçar voo	technology
6400	Microsoft lança versão educativa do 'Minecraft' voltada ao uso em escolas	technology
6401	Página principal do Google vai incluir seção de notícias e vídeos populares	technology
6402	No 'ano do Apple Pay', grandes varejistas dos EUA continuam céticas	technology
6403	Microsoft deve mostrar mais do Windows 10 em evento nesta quarta	technology
6404	Selfie e Elvis podem virar emojis; veja os mais usados em diferentes países	technology
6405	Intel investirá US$ 300 mi para aumentar a diversidade em sua força de trabalho	technology
6406	Amazon pede patente para armazenar produtos em aeronaves no céu	technology
6407	No Brasil, bitcoin é usada para investimento e pagamentos externos	technology
6408	Por que 'Action Henk' é o único videogame que quero jogar agora	technology
6409	Amazon inclui chamada de vídeo com Echo Show, dispositivo controlado por voz	technology
6410	Google anuncia Maps off-line e promete sites mais rápidos no celular	technology
6411	Na Campus Party, máquinas 'tunadas' até batem asas	technology
6412	'Stranger Things' é exemplo de bom monitoramento digital, diz consultor	technology
6413	Apple vai fornecer máquina própria de reparo em tela de iPhone a terceiros	technology
6414	Google escapou 'por pouco' de processo por monopólio nos EUA	technology
6415	Falha de segurança permite 'sequestro' de arquivos de computadores da Apple	technology
6416	Associação de defesa do consumidor questiona termos de uso do WhatsApp	technology
6417	Intel anuncia novo chip para computadores vestíveis	technology
6418	Conheça os 5 canais de YouTube mais populares do Brasil	technology
6419	Jogadores profissionais de games se tornam 'personal trainers' de novatos	technology
6420	Índia rejeita plano da Apple para importar iPhones usados	technology
6421	Facebook agora permite que usuário escolha 17 identidades de gênero	technology
6422	'Todos com um celular têm seu próprio estúdio', diz executivo	technology
6423	São Paulo é cidade do mundo com mais usuários em site de traição	technology
6424	WhatsApp libera serviço de voz para todos os usuários do Android	technology
6425	Samsung 'imita' Apple e traz Galaxy S7 com poucas novidades	technology
6426	Lojas 'falsas' da Apple vendem iPhone até pelo dobro do preço na China	technology
6427	Aplicativo de namoro sério recebe investimento de R$ 5 mi no Brasil	technology
6428	Start-up francesa arrecada US$ 4 mi para fazer escova de dentes inteligente	technology
6429	Apple conserta falha que permitia espionar dissidentes e jornalistas	technology
6430	Blog de Tec: Apperitivo: Jogo que questiona tabu da menstruação chega ao iOS	technology
6431	YouTube planeja serviço de TV on-line, diz agência	technology
6432	YouTube contrata ex-executiva da MTV para séries próprias	technology
6433	Empresa cria jeans que carrega smartphone; veja outras compras	technology
6434	Projeto cria guarda-chuva que avisa quando é esquecido	technology
6435	Apple pressiona gravadoras pelo fim da versão grátis do Spotify	technology
6436	Veja seleção dos produtos mais buscados no Dia das Mães	technology
6437	Americano vive 'bromance' com chinês que estava usando seu iPhone roubado	technology
6438	Pesquisadores testam de chips 3D a moléculas de DNA para guardar dados	technology
6439	Tribunal neozelandês dá sinal verde à extradição de Kim Dotcom aos EUA	technology
6440	Projeto cria misto de lata de lixo e aspirador que se conecta a smartphone	technology
6441	Conversamos com uma bruxa que remove vírus de computador com magia	technology
6442	Aparelho registra sons e imagens ao redor para 'sussurrar' dicas ao usuário	technology
6443	Erramos: Compare o Apple Watch com 5 relógios inteligentes de rivais	technology
6444	Serviço mais barato do Uber começa a funcionar em SP	technology
6445	Google registra recorde de pesquisas por 'ar condicionado' no Brasil	technology
6446	Até hackers de mentirinha faturam uma grana na internet	technology
6447	Nova capinha da Apple promete até 25 horas de conversação pelo iPhone	technology
6448	Google vai testar carro autônomo nas ruas dos EUA no meio do ano	technology
6449	SP deve abrir 12 oficinas de 'faça você mesmo' até o fim do ano	technology
6450	Apple sofre processo por 'roubar' engenheiros de fabricante de baterias	technology
6451	Ferramenta para games antigos do Xbox One será lançada em novembro	technology
6452	Jay Z oferece dinheiro e ações para artistas em seu serviço de streaming	technology
6453	Entenda como funciona o novo sistema de criptografia do WhatsApp	technology
6454	Por que o lucro recorde é um problema para a Apple?	technology
6455	Programa deixa o novo Windows 10 com cara de Windows 7	technology
6456	Polícia fecha fábrica de iPhones falsos avaliados em US$ 19 mi na China	technology
6457	Golpe no WhatsApp promete mostrar quem te adicionou; mais 260 mil já caíram	technology
6458	Propostas de CPI sobre crimes na rede são vistos como tentativa de censura	technology
6459	Nintendo lançará versão de Super Mario Run para Android em março	technology
6460	Nunca haverá outro 'World of Warcraft'	technology
6461	Usuários se queixam de interrupção no serviço do WhatsApp	technology
6462	Twitter terá opção de mensagens com mais de 140 caracteres, diz site	technology
6463	Google apresenta primeiros celulares com nova versão do Android	technology
6464	União Europeia aprova compra da LinkedIn pela Microsoft	technology
6465	Google acirra luta com Apple com ferramenta de realidade aumentada	technology
6466	Microsoft vai abandonar marca Internet Explorer	technology
6467	Sem baixar imposto, Brasil estagnará tecnologicamente, diz Chris Anderson	technology
6468	Google lança ferramenta para rodar apps de Android em PCs e Macs	technology
6469	11 tecnologias extraordinárias criadas por mulheres	technology
6470	SoundCloud lança serviço pago de streaming para competir com Spotify	technology
6471	Twitter testa dobrar limite de 140 caracteres em postagens	technology
6472	Investidores da internet financiam rival chinesa da Tesla	technology
6473	Integração ao Twitter reforça controle de conteúdo no Periscope, diz o site	technology
6474	Blog de Tec: Anúncio do primeiro iPhone, com Steve Jobs, faz oito anos; assista	technology
6475	Computador vence partida contra campeão de jogo mais difícil que xadrez	technology
6476	Venda de tablets cai 20% no Brasil no 1º trimestre	technology
6477	Rio Claro (SP) é a cidade mais nerd do Brasil, diz Amazon	technology
6478	"Futebol, ""Lego"" e dança dão vida extra a PS3 e Xbox 360 na feira de games E3"	technology
6479	Smartphones estão nas mãos de 62% dos brasileiros, diz Google	technology
6480	Accenture compra agência digital brasileira AD.Dialeto	technology
6481	Volkswagen cria carrinho de bebê inteligente que evita acidentes; assista	technology
6482	Viúva de Steve Jobs quis barrar filme sobre fundador da Apple, diz revista	technology
6483	Demo de 'Fifa 16' já permite jogar com seleções femininas de futebol	technology
6484	Campus Party proíbe acampantes de pedir comida de fora	technology
6485	Blog de Tec: Apperitivo: Destaques da semana	technology
6486	Motorola lança no Brasil smartphone com tela considerada inquebrável	technology
6487	Internet é vista em países pobres como ruim para a moral, diz estudo	technology
6488	IBM faz parceria por aplicativos com a maior operadora do mundo, chinesa	technology
6489	WhatsApp não alerta usuário de prints tirados de suas mensagens	technology
6490	Tribunal reverte parte de decisão favorável à Apple contra a Samsung	technology
6491	Veja um smartphone com tela 4K e outros produtos tecnológicos	technology
6492	Apps brasileiros ajudam surdos a se comunicar e até a aprender música	technology
6493	O que as vitórias do supercomputador do Google dizem sobre o futuro	technology
6494	Apple renova linha de computadores com novo MacBook Pro	technology
6495	Celular absorve impacto de tiro e salva vida de homem nos EUA	technology
6496	'É estranho saber que gostam tanto de mim', diz Kéfera ao lançar 'É Fada!'	technology
6497	Facebook volta a se inspirar no Snapchat e lança bate-papo por vídeo	technology
6498	App testa limites entre vigiar e proteger a família	technology
6499	O drama da internet na Etiópia	technology
6500	Versão para Android da assistente pessoal Cortana vaza na internet	technology
6501	Apple criou app capaz de transformar recados de voz em texto, segundo site	technology
6502	Confira as máscaras de emoji e outras bugigangas tecnológicas	technology
6503	Celular brasileiro antiespionagem tem procura acima do esperado	technology
6504	Guitarra com iPhone embutido dispensa amplificadores e pedais	technology
6505	'Mídias sociais deixam pessoas tristes, queremos mudar isso', diz criador do Orkut	technology
6506	Apple Store, Apple Music e iTunes ficam fora do ar para alguns usuários	technology
6507	Natureza humana é empecilho para os carros que se dirigem sozinhos	technology
6508	App de viagens de carro BlaBlaCar começa a funcionar no Brasil	technology
6509	Game 'Fifa 16' terá times femininos pela primeira vez	technology
6510	Com forte apelo visual, 'Beyond Eyes' lembra livro de histórias infantil	technology
6511	Artista usa drone para fazer desenho de pipa 'voar' em SP; assista	technology
6512	Microsoft anuncia alternativa ao Internet Explorer	technology
6513	Com novo iPhone, Apple deseja que adeptos de tela grande na Ásia migrem	technology
6514	Sob pressão, Twitter anuncia reorganização e saída de 5 executivos	technology
6515	O curioso caso do milionário russo do Instagram que nunca existiu	technology
6516	Internet das coisas poderá criar caos em segurança digital, diz especialista	technology
6517	Novo game 'Batman' permite dirigir Batmóvel perigosamente	technology
6518	Fabricantes de smartphones lançam aparelhos para desafiar Samsung	technology
6519	Após nascimento da filha, Zuckerberg doa 99% de suas ações no Facebook	technology
6520	Twitter apresenta problemas para usuários de diversos países	technology
6521	Games fazem jogador viver dramas como perder filho ou sofrer violência	technology
6522	Erramos: Provedora lança nos EUA banda larga 600 vezes maior que a média do Brasil	technology
6523	'Games para assistir' e realidade virtual são novas tendências para jogos	technology
6524	Projeto cria lanterna que serve de bateria extra para smartphone	technology
6525	Cofundador do Google se divorcia após oito anos de casamento	technology
6526	Serviço de streaming permite alugar filme até 45 dias após sair do cinema	technology
6527	Bill Gates apoia solicitação do FBI para hackear iPhone de terrorista	technology
6528	Instagram confunde bolo cristão com seio e bloqueia conta de britânica	technology
6529	Facebook lança aplicativo para compartilhar fotos de forma privada	technology
6530	Todas as contas do Yahoo! foram afetadas por ataque hacker de 2013, diz Verizon	technology
6531	Campus Party recebe o primeiro Campeonato Brasileiro de Drones	technology
6532	Projeto promete criar smartphone que 'nunca' fica sem espaço na memória	technology
6533	Mais de 40% dos produtos vendidos na internet na China são falsificados	technology
6534	Com vídeos de Jout Jout, YouTube quer incentivar mulheres a criarem canais	technology
6535	Emojis ajudam crianças a falar sobre situações de abuso	technology
6536	Google investe US$ 15 mi com outras empresas em start-up agrícola	technology
6537	Tag Heuer fará relógios de luxo com o Google para concorrer com a Apple	technology
6538	IBM diz que investirá US$ 3 bi em 'internet das coisas'	technology
